ID,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
36079,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2
36362,3,3,3,1,1,2,3,3,4,1,2,3,3,2,2
36651,4,2,3,2,3,2,4,4,4,4,4,3,3,4,4
37136,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2
37299,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
37503,2,2,2,2,1,2,3,1,1,2,2,2,2,2,2
37514,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1
37554,3,2,2,2,2,2,2,3,2,3,2,2,2,2,2
38001,1,1,2,1,1,1,2,2,2,1,2,2,1,2,1
38463,3,2,3,2,2,2,2,3,2,3,2,2,3,2,2
38486,3,2,3,3,3,2,3,2,2,2,3,4,2,2,3
38727,2,2,2,2,2,3,5,3,2,2,2,2,2,2,3
38954,3,2,2,2,2,2,2,1,1,1,2,2,2,2,2
39007,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2
39023,3,4,2,4,3,2,4,4,3,2,2,2,3,4,2
39050,2,2,2,2,2,2,3,2,2,2,2,4,2,2,2
39140,1,3,2,2,2,1,5,1,1,1,4,2,1,1,2
8554,2,3,4,2,2,2,5,2,3,2,2,2,2,2,3
14695,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
4455,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1
4860,3,3,2,2,3,2,3,3,2,2,2,2,3,2,3
5129,3,2,2,2,2,3,2,3,3,3,2,2,2,3,2
7086,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2
8589,2,2,2,1,2,1,1,1,2,2,1,1,1,2,2
9584,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10652,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2
11231,1,1,2,1,2,2,1,1,2,1,2,2,2,1,2
12042,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
13848,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1
14503,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2
15156,2,4,2,3,4,2,4,2,2,2,4,4,3,1,3
18366,2,2,2,2,2,2,3,2,1,1,1,2,2,2,2
18597,1,2,2,1,1,1,1,1,2,1,2,2,2,2,2
20285,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2
21035,2,2,2,2,3,2,3,2,3,2,2,2,2,2,2
21409,2,3,2,1,1,2,2,2,1,1,2,2,2,2,2
22282,3,2,2,2,1,2,5,1,3,2,3,4,2,2,2
22743,2,2,2,2,2,2,1,1,1,1,2,1,2,2,1
22971,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
27611,3,1,1,1,3,1,3,3,3,1,2,3,2,1,1
27800,2,2,2,1,1,1,1,1,1,1,4,3,1,1,1
28084,2,1,1,1,1,2,1,1,2,1,2,3,2,1,2
28668,4,2,1,1,2,2,1,4,4,2,3,1,2,2,1
29096,3,2,2,2,2,3,3,3,3,4,3,2,2,3,2
30681,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3
37293,4,2,2,3,3,3,4,4,2,3,3,3,3,3,3
37303,2,2,2,2,1,2,3,2,2,2,1,2,2,1,2
37317,3,2,2,3,2,2,3,3,2,3,2,2,2,2,2
38956,3,2,2,3,2,3,2,3,2,2,3,2,2,3,3
19993,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2
39051,3,2,4,4,2,3,4,3,3,2,2,3,4,2,4
16544,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
20799,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
10985,2,2,2,2,1,2,1,2,2,2,2,3,2,2,1
31422,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2
1606,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2
2645,2,2,4,2,2,3,4,2,3,2,3,4,2,2,2
2674,2,2,4,2,2,2,3,2,1,2,2,2,2,2,2
3018,3,3,4,2,1,4,3,3,4,4,3,4,2,2,2
4418,3,3,4,3,2,3,3,1,1,1,2,2,2,2,2
4485,4,2,4,2,1,3,4,1,1,1,2,4,2,1,3
4583,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2
5399,3,2,2,2,2,2,3,3,2,3,2,2,2,2,2
5711,3,1,3,2,1,2,3,1,1,1,2,4,1,1,2
7468,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2
7718,3,1,3,2,2,3,3,3,3,3,2,3,2,3,2
7739,4,3,3,3,2,3,3,4,4,4,3,4,2,4,4
7746,2,1,3,2,2,2,2,2,2,2,3,2,2,2,2
7784,3,3,4,2,1,2,4,2,3,3,3,3,2,2,2
8757,3,3,3,2,2,3,3,2,2,2,2,3,2,2,2
8759,3,2,4,2,2,3,4,2,2,3,3,4,2,2,3
9251,3,1,3,2,3,1,2,1,2,2,2,2,2,2,2
13001,4,1,3,2,1,2,3,1,1,2,2,3,1,1,3
13979,2,1,1,1,1,1,1,2,2,2,2,3,2,2,1
14446,2,2,4,4,4,2,3,2,2,2,2,2,3,2,3
14889,3,2,4,2,2,3,3,3,3,4,3,4,2,3,3
14916,2,2,4,2,2,2,3,2,1,2,2,4,2,2,3
16187,3,2,2,2,2,4,2,2,2,2,4,3,4,2,4
16586,3,2,4,2,2,2,5,3,2,3,3,3,3,2,3
16682,2,2,2,1,1,4,5,3,3,3,3,3,3,2,2
16713,3,2,4,2,2,2,3,3,3,3,3,3,2,2,3
20307,3,3,4,2,1,3,4,3,2,3,3,4,3,2,3
20330,3,2,4,2,2,4,3,4,3,4,2,4,2,2,2
20743,3,2,4,2,1,2,3,1,1,1,2,3,2,1,3
20913,3,2,4,2,2,3,2,4,4,3,2,3,2,2,3
21242,4,4,4,2,3,3,4,1,1,2,4,4,4,1,4
21447,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3
23136,3,2,3,4,3,3,5,2,1,1,4,1,2,1,3
23137,3,1,4,2,1,2,2,3,3,2,3,3,2,3,2
25139,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1
28573,2,1,2,1,1,1,2,1,1,1,1,4,1,1,1
31428,3,2,4,2,1,3,3,2,3,2,3,3,2,2,3
32404,3,1,3,1,2,3,5,4,4,4,3,3,2,1,2
34786,4,2,4,2,2,3,3,2,3,2,2,4,3,2,3
35588,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1
36151,2,1,2,1,1,2,2,1,1,1,1,3,1,1,1
38105,3,1,4,1,2,3,4,3,3,3,3,4,3,2,2
38321,2,1,3,2,2,2,2,3,3,2,3,3,2,2,2
38785,2,2,2,3,1,2,3,3,2,2,2,3,2,2,3
39003,3,2,3,1,1,2,5,2,2,2,3,4,2,1,2
39174,2,3,4,3,2,3,4,2,2,2,3,4,2,2,2
66,1,1,1,1,1,1,2,1,1,1,3,3,1,1,1
201,2,2,1,1,2,2,1,1,1,1,2,2,2,2,1
469,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2
1030,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2
1031,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1056,2,1,1,2,2,2,2,3,2,4,3,4,2,2,2
1467,2,1,1,2,1,3,1,1,1,1,1,1,1,1,2
1484,2,1,1,2,2,1,1,2,2,1,2,2,2,3,2
1576,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2
1612,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2
1626,2,2,2,1,1,1,2,2,3,2,1,2,1,2,1
1629,3,2,2,2,2,2,2,4,4,4,2,3,2,3,3
1646,2,2,3,3,2,2,2,2,2,3,3,4,2,2,1
1750,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2
2266,1,2,1,1,2,2,1,1,2,1,2,3,2,2,1
2319,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1
2681,2,3,3,2,2,2,5,3,3,2,2,2,2,2,2
2868,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
3267,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1
3498,1,1,1,1,1,2,2,1,2,3,2,2,2,1,2
3759,3,2,2,2,2,2,2,4,4,4,2,2,2,2,2
3790,2,2,2,2,2,2,5,2,1,2,2,2,2,2,2
3825,3,2,2,2,2,3,2,3,2,2,2,3,2,3,2
3985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4210,1,2,1,2,2,2,2,2,2,2,3,2,2,2,1
4409,3,3,2,3,2,2,2,2,1,2,3,4,2,2,3
4794,3,2,2,2,2,2,3,2,2,2,3,3,2,2,2
4896,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2
4928,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4939,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2
4990,3,2,3,2,2,4,2,4,4,4,4,4,2,2,3
5013,3,2,2,2,2,2,5,3,3,4,2,4,2,2,2
5284,2,2,2,2,2,2,5,2,3,2,2,3,2,2,2
5603,1,1,2,1,2,2,1,1,1,1,2,2,2,1,2
5658,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2
5722,3,2,2,2,1,1,2,2,3,2,3,4,2,2,2
5843,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2
6301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6380,2,4,2,3,2,3,3,2,3,2,4,4,3,2,2
6385,3,2,2,2,2,2,2,3,2,4,4,3,2,2,2
6408,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2
6411,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
6585,2,1,1,1,1,1,1,1,1,1,3,4,1,1,1
6601,2,2,2,2,2,2,3,2,2,3,3,3,2,2,2
6607,2,3,2,2,3,1,2,1,2,2,2,3,1,1,2
6660,2,2,3,2,1,2,2,2,2,3,2,1,1,1,2
7076,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
7077,3,2,2,1,2,2,5,2,3,2,2,4,2,2,3
7085,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1
7493,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
7615,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7713,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
7820,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1
8054,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2
8088,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2
8247,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3
8376,2,3,2,1,2,2,2,1,1,1,2,3,2,1,2
8472,2,1,3,2,2,2,3,2,2,1,2,3,3,2,2
8607,2,2,3,1,2,2,5,2,2,2,2,2,2,2,2
8944,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
8981,2,2,3,2,3,1,5,2,2,3,2,2,2,2,2
9113,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2
9473,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1
9601,3,3,2,2,3,2,3,3,3,3,3,3,3,3,2
9725,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2
9728,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2
9739,2,2,2,2,2,2,2,3,3,4,3,3,2,2,2
9904,3,2,2,4,2,2,3,2,1,2,3,3,2,2,2
10065,2,1,2,2,2,2,2,1,1,1,3,4,2,2,2
10183,3,2,3,2,2,3,3,3,3,2,4,3,2,2,2
10534,2,1,1,1,1,1,5,1,1,2,1,1,2,1,1
10793,4,4,3,3,2,3,3,4,3,2,4,3,2,4,3
10844,1,1,1,1,1,1,2,1,1,3,3,3,1,1,1
10847,2,2,2, ,1,1,2,2,1,1,2,2,2,2,1
10868,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10931,3,2,2,4,2,2,3,2,1,1,1,4,2,1,2
10938,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2
11058,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2
11167,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1
11221,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
11225,1,2,3,1,2,2,5,2,2,2,2,1,2,2,2
11650,4,4,2,4,2,3,4,3,4,4,2,3,2,2,4
11919,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
12002,3,4,4,2,2,3,5,3,3,2,2,3,2,3,3
12018,2,1,1,1,1,1,3,2,1,2,2,3,2,2,2
12485,3,2,2,2,3,2,4,3,3,3,4,3,2,2,2
12549,4,2,3,2,2,2,2,3,3,3,4,4,3,2,3
12596,2,3,2,2,2,3,2,2,2,2,3,3,2,2,2
12638,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
12669,1,2,2,1,2,2,2,2,3,3,2,2,2,3,2
12676,2,2,1,1,2,2,2,2,2,3,2,3,3,1,2
13055,1,1,2,2,1,1,1,2,3,2,2,4,2,2,2
13226,3,2,3,2,1,1,2,1,2,1,2,4,1,1,1
13439,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2
13958,3,2,2,2,2,2,3,2,2,2,2,3,2,2,2
13973,2,2,1,2,1,1,2,1,1,1,3,2,2,2,2
14123,4,2,2,2,3,3,3,4,4,4,4,3,3,4,4
14334,2,2,3,3,2,2,5,3,3,2,3,3,2,2,3
14435,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2
14519,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2
14613,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1
14704,3,3,2,3,4,3,5,2,2,2,3,3,3,2,2
14883,1,2,3,1,2,2,2,1,1,1,2,3,2,1,1
14909,3,2,3,2,2,2,2,2,2,2,3,3,2,2,2
15446,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
16076,2,2,2,1,1,2,2,1,1,1,2,2,2,1,2
16092,2,1,1,1,1,2,2,1,1,1,2,2,1,1,2
16179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16297,2,3,2,1,1,2,2,2,2,2,2,3,2,2,2
16303,2,1,2,1,1,2,2,3,3,2,1,3,2,2,1
16327,3,2,3,3,2,2,2,3,2,3,2,2,2,2,1
16349,2,1,2, ,2,2,2,1,1,2,2,2,2,2,2
16372,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2
16457,2,2,2,1,2,2,5,2,2,2,3,3,2,2,2
17025,3,2,2,2,3,3,2,3,3,4,3,4,3,2,3
17110,2,2,3,2,2,2,5,1,1,1,2,2,2,1,1
17151,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2
17160,2,2,3,3,2,2,2,2,2,3,3,3,2,2,2
17244,1,1,1,1,1,1,1,1,2,1,2,3,1,1,1
17504,3,3,3,3,3,1,4,3,3,3,3,3,2,3,2
17663,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
17736,1,1,2,1,1,1,5,1,2,1,2,1,1,1,1
17832,4,2,2,2,3,2,2,1,1,2,4,2,2,2,3
17933,3,4,4,2,2,4,5,3,3,2,3,4,3,3,4
17989,2,1,1,1,2,3,2,1,1,2,3,3,2,1,2
18557,3,3,2,2,2,2,2,2,2,2,3,3,2,2,2
18946,2,2,2,1,2,3,4,2,3,2,2,3,2,1,1
19207,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2
19263,3,3,2,2,2,2,2,2,3,2,2,3,2,2,2
19342,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2
19608,3,3,4,2,2,2,2,4,3,4,2,3,2,2,2
19723,2,2,2,1,2,2,2,2,2,2,2,4,2,2,2
19729,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1
19744,3,2,2,2,2,2,2,3,3,4,4,4,2,2,2
20030,2,1,1,1,1,2,5,2,3,2,2,2,2,2,2
20379,3,2,2,2,2,2,2,2,3,3,3,2,2,3,2
20396,3,2,4,4,2,2,2,2,2,2,2,2,2,2,3
20544,3,2,3,2,2,3,2,3,3,2,3,2,2,2,2
20557,3,2,1,2,1,3,5,3,4,3,2,2,2,3,3
20598,2,2,3,2,1,4,5,3,3,4,1,4,2,3,2
20763,2,2,2,2,1,2,5,2,2,3,2,2,2,2,2
20888,2,2,3,2,2,2,2,2,3,2,3,3,2,2,2
20900,2,1,1,1,1,2,2,2,3,1,3,3,2,1,2
20907,1,1,2,2,2,1,2,2,2,3,3,2,2,2,3
20957,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2
20974,2,2,3,2,2,2,2,3,3,3,3,3,2,3,2
20976,2,3,2,2,2,3,5,1,1,1,3,2,2,2,1
21041,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1
21068,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21076,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2
21156,3,2,2,4,2,2,2,3,3,2,4,4,2,3,2
21225,1,1,1,1,1,1,1,2,3,2,1,1,1,1,1
21311,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2
21405,2,2,2,2,3,2,3,2,2,2,3,3,2,3,2
21744,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2
22307,1,1,1,1,2,2,5,1,1,1,2,2,1,1,1
23104,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1
23869,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
23909,1,2,1,1,1,3,2,2,2,2,2,3,2,2,2
25015,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2
25778,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2
25888,2,4,2,3,2,2,2,1,2,2,2,2,2,1,2
26078,2,1,1,1,1,1,1,1,2,2,2,3,1,1,2
26139,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1
26148,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2
26150,3,2,2,2,2,2,2,3,2,2,3,3,2,2,2
26646,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2
26695,2,4,1,1,2,2,5,1,1,1,2,4,3,1,2
26989,2,2,3,2,2,2,2,2,2,2,3,3,2,2,2
27343,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
27384,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2
28035,2,1,2,1,2,1,2,2,2,3,3,4,2,1,2
28453,2,2,2,2,1,2,2,2,2,3,2,3,2,2,2
29104,2,2,2,2,2,2,2,2,2,3,4,3,2,3,2
29181,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2
29314,2,2,3,1,1,2,1,1,1,2,2,2,1,1,2
30426,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2
30438,2,2,2,1,2,2,5,1,1,1,3,2,2,1,1
30576,2,2,2,2,2,3,2,2,3,2,4,2,2,2,3
30849,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
30912,2,2,2,2,3,2,3,1,1,1,3,3,2,2,2
32078,3,1,2,2,2,2,2,2,2,4,2,2,2,2,2
32840,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2
32967,3,3,2,3,3,2,2,1,1,1,2,3,1,2,3
33446,3,2,2,2,1,2,2,3,1,2,3,2,1,2,1
33975,1,1,1,1,2,2,1,1,1,1,3,3,1,1,2
34103,2,1,2,2,1,2,2,2,2,1,2,3,2,1,1
34495,2,2,2,2,2,2,5,1,1,1,4,2,2,1,2
36019,2,2,4,2,1,2,2,1,2,1,2,2,2,2,3
36075,2,3,2,2,2,2,2,1,1,1,2,3,1,1,2
36113,2,1,1,1,3,2,5,3,2,3,2,2,3,2,2
36761,3,2,2,2,1,2,5,3,3,3,2,2,2,2,2
37733,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2
38527,3,2,3,2,2,3,3,3,2,3,3,4,2,2,2
38711,3,3,3,2,2,3,5,4,4,4,2,2,2,3,3
38860,1,1,2,2,1,2,2,2,2,3,3,2,2,2,2
38876,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2
38979,3,2,2,3,1,2,2,2,1,2,2,2,2,2,3
39047,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
39198,3,3,2,2,3,3,2,3,2,3,2,2,3,2,2
12591,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
13638,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
37287,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2
4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
183,2,3,2,2,2,3,2,2,3,2,4,3,2,2,2
611,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1
701,2,2,2,1,2,2,2,2,2,2,3,3,2,3,2
2385,2,2,3,2,4,3,2,2,2,2,2,3,2,2,2
2490,4,2,2,2,2,3,5,1,2,1,1,2,2,1,2
4043,2,1,1,1,2,2,5,2,1,1,2,3,2,2,2
4273,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2
4283,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2
6010,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2
8605,2,2,2,2,2,3,2,2,2,2,2,3,3,3,2
9343,2,1,1,1,1,2,2,2,2,2,4,4,2,2,2
10468,4,3,2,4,4,2,4,2,2,2,3,2,3,3,2
10824,1,1,1,1,3,1,5,1,1,1,1,3,1,1,1
11752,2,2,2,2,3,3,3,2,2,2,2,4,3,2,2
11993,2,2,1,1,1,1,1,3,1,1,2,2,2,1,1
12685,3,3,1,2,4,2,2,2,3,2,2,2,2,2,2
13365,2,2,4,3,2,2,2,1,2,1,2,4,2,2,2
13606,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1
14441,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
15096,2,1,1,2,2,2,1,2,3,2,3,2,2,3,2
16467,3,2,2,2,2,2,2,2,2,2,2,4,2,2,2
16908,2,2,2,1,2,2,5,2,2,2,2,2,2,2,2
20253,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2
20572,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1
20594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21063,1,1,1,1,1,2,2,1,2,3,1,2,1,1,2
21075,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2
21139,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
21224,2,1,2,1,1,2,1,1,1,3,2,3,2,2,2
21457,2,2,2,2,2,3,2,2,3,3,3,2,2,2,2
22423,2,1,1,1,2,2,2,2,2,3,3,3,2,1,2
24453,4,4,2,4,4,2,3,2,2,2,3,2,3,4,3
26133,2,2,1,1,1,1,1,3,3,1,2,2,1,1,1
29114,2,2,2,2,2,2,2,1,1,1,2,3,2,1,3
33547,1,4,1,1,2,1,2,2,1,1,1,1,1,2,1
34735,2,2,2,2,2,2,2,2,2,1,3,2,2,2,3
35674,3,2,1,3,1,2,1,2,2,1,2,4,2,2,2
37294,2,4,2,2,3,2,2,2,2,2,2,3,2,2,2
38371,4,2,2,2,1,2,1,1,1,1,1,1,2,1,1
38805,2,2,2,2,3,2,2,3,3,2,3,3,3,2,2
39092,3,2,2,3,2,3,2,3,3,2,2,2,3,2,2
39205,2,4,2,2,2,2,2,2,3,3,3,4,3,2,2
206,2,3,2,2,2,2,2,2,2,2,3,3,2,2,2
259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1558,3,3,2,2,2,3,3,2,2,2,3,3,2,2,2
1572,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3
2574,2,2,1,1,2,2,1,1,3,1,4,2,2,2,2
3031,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2
3243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
3550,3,4,2,2,2,4,2,1,1,1,3,3,2,2,2
3968,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1
4628,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2
5112,2,3,2,2,2,3,2,3,3,3,3,2,2,3,2
5500,2,2,3,2,2,2,2,2,3,2,3,3,3,2,2
5643,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2
6186,2,2,2,2,1,3,1,3,3,3,3,3,3,2,3
6451,3,2,3,1,1,2,2,3,2,2,3,3,2,2,3
6486,3,4,2,3,2,3,1,2,1,1,3,3,2,2,2
6529,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3
7192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8092,3,3,2,2,2,4,2,2,2,2,3,4,3,2,4
8753,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
9719,2,3,2,2,2,2,2,2,2,2,4,4,2,2,2
10864,3,1,2,2,3,2,2,1,1,1,2,3,2,1,2
11317,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
11747,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2
12868,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1
13039,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4
16717,1,1,2,1,2,2,1,1,1,1,2,2,2,2,1
17052,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1
17803,3,2,2,2,2,3,2,2,2,2,3,4,3,2,2
18683,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2
18843,3,3,2,2,2,2,3,2,3,2,3,4,2,2,2
18972,2,2,2,3,2,3,2,2,3,2,4,4,2,2,3
20605,2,2,2,2,3,3,2,3,3,2,3,3,2,3,3
21805,1,1,1,1,2,2,1,1,2,2,1,1,2,1,2
27295,2,3,2,2,2,3,2,1,1,1,2,2,1,2,2
27619,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1
31595,1,2,2,2,2,2,1,1,1,1,2,3,3,2,2
33194,3,2,2,2,2,2,3,3,3,2,4,4,2,2,2
37300,2,2,1,1,2,2,1,1,1,1,2,2,1,2,1
698,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1
1662,4,2,3,2,2,2,2,2,4,1,4,2,2,2,2
2649,4,4,4,3,3,2,5,4,4,2,4,3,3,4,2
3655,3,2,3,3,2,2,2,3,3,1,3,2,2,2,2
5050,2,2,3,2,2,2,5,2,3,2,3,3,3,2,2
6549,3,2,3,3,2,2,2,3,3,2,4,2,2,3,2
6571,4,2,3,2,2,2,4,4,4,2,4,3,2,2,4
6646,2,1,2,1,1,1,1,2,1,1,3,2,2,1,2
8912,1,1,2,1,2,1,2,3,2,1,4,2,2,2,2
9953,3,2,3,2,2,3,5,4,4,3,4,3,2,3,3
12730,2,1,2,1,1,2,5,3,2,1,4,4,2,4,3
15152,2,3,3,2,2,2,5,3,2,2,4,3,2,2,2
20480,2,2,2,1,2,3,5,2,2,2,3,3,2,2,1
21062,2,1,2,2,1,2,1,3,4,2,2,3,2,2,2
21353,3,2,3,1,1,2,5,4,4,2,2,2,3,4,2
25515,2,3,3,2,2,2,5,3,3,3,4,4,2,3,2
33060,2,3,2,2,1,2,2,2,3,2,2,2,2,2,1
38802,2,1,1,1,2,2,5,2,2,2,2,2,2,2,1
39137,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3
306,2,2,2,2,3,3,2,3,3,2,3,3,3,2,2
311,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1
434,4,2,4,4,3,4,4,2,1,1,4,4,4,1,4
443,2,2,1,1,2,3,2,3,3,2,2,2,2,4,3
459,2,2,2,2,1,2,4,2,2,4,2,2,2,2,2
572,3,2,2,2,2,3,5,3,3,3,2,3,2,3,3
622,3,1,2,2,2,4,4,2,2,2,3,4,2,2,4
891,1,2,2,2,3,2,2,2,2,2,3,2,3,2,2
986,2,2,2,2,2,2,2,1,1,1,2,4,2,2,1
1055,2,2,2,2,2,2,2,2,3,2,2,3,2,2,1
1082,2,2,3,3,2,3,5,3,2,2,4,4,3,2,4
1103,3,2,2,3,2,2,5,2,2,2,2,3,2,2,2
1224,3,2,3,2,1,4,3,4,3,4,2,3,2,2,4
1643,3,3,3,2,2,3,5,3,3,3,3,4,2,2,3
1674,2,2,2,2,2,3,3,2,3,2,2,3,3,2,2
1917,1,1,1,2,2,2,2,1,1,1,3,2,2,1,2
2267,3,2,1,1,2,3,2,3,2,4,2,2,2,2,2
