CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
814776033,Existing Customer,34,M,2,Graduate,Single,$80K - $120K,Blue,29,3,1,3,13395,1678,11717,1.006,2650,69,0.865,0.125
715057383,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,31,6,3,4,17126,1201,15925,0.802,3891,79,0.881,0.07
717970158,Existing Customer,42,M,2,College,Single,$60K - $80K,Blue,36,5,3,2,8083,0,8083,1.076,3942,84,0.75,0
715168008,Existing Customer,36,M,3,Graduate,Divorced,$40K - $60K,Blue,28,4,2,3,8995,1547,7448,0.923,2398,61,0.794,0.172
720802833,Existing Customer,26,F,1,High School,Single,Less than $40K,Blue,13,3,2,3,2404,1198,1206,0.501,2692,63,0.5,0.498
789370383,Existing Customer,42,M,1,High School,Married,$40K - $60K,Blue,32,4,2,2,2807,1845,962,1.027,1346,26,1,0.657
711782733,Existing Customer,55,M,0,Graduate,Married,$40K - $60K,Blue,36,3,3,2,3097,827,2270,0.511,1390,24,0.263,0.267
709000008,Existing Customer,45,M,3,Unknown,Single,$80K - $120K,Blue,37,6,2,2,10651,672,9979,0.767,2073,54,0.543,0.063
719381733,Existing Customer,61,M,2,High School,Single,$60K - $80K,Blue,47,5,2,3,2175,1404,771,0.633,3994,64,0.778,0.646
771169458,Existing Customer,41,M,4,College,Married,$120K +,Blue,28,5,3,0,28020,1470,26550,1.226,1723,36,1.25,0.052
709974108,Existing Customer,35,F,1,Graduate,Single,Less than $40K,Blue,23,4,3,3,2640,1051,1589,0.833,3116,80,0.6,0.398
757024233,Existing Customer,34,M,2,Graduate,Single,$120K +,Blue,27,3,1,4,31313,2152,29161,0.679,2555,62,0.676,0.069
768928833,Existing Customer,37,M,2,High School,Married,$80K - $120K,Blue,31,3,2,4,7304,0,7304,1.144,2717,63,0.703,0
720504633,Attrited Customer,46,M,2,Uneducated,Unknown,$60K - $80K,Blue,32,6,2,3,3254,0,3254,0.733,967,24,1.182,0
812441358,Existing Customer,26,M,1,College,Divorced,$40K - $60K,Blue,21,3,3,2,1438.3,0,1438.3,0.745,2660,89,0.712,0
713287608,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,41,5,4,4,3161,1220,1941,0.82,2412,62,0.824,0.386
711357858,Attrited Customer,47,F,3,Graduate,Single,Less than $40K,Blue,36,5,3,4,7246,0,7246,0.612,777,13,0.625,0
715478733,Existing Customer,56,F,5,Graduate,Married,Less than $40K,Blue,36,5,4,4,3088,2517,571,0.848,2292,54,0.862,0.815
780382008,Existing Customer,42,F,4,Unknown,Single,Less than $40K,Silver,32,6,3,2,13719,1384,12335,1.201,3774,63,0.658,0.101
715749858,Existing Customer,30,M,1,Unknown,Married,$40K - $60K,Blue,18,5,1,3,4726,1380,3346,0.622,1723,31,0.55,0.292
710951808,Existing Customer,32,M,1,Unknown,Married,Less than $40K,Blue,36,5,3,3,6100,1520,4580,0.853,1668,32,0.882,0.249
713469333,Existing Customer,40,M,2,High School,Single,$80K - $120K,Blue,28,6,2,4,19279,1427,17852,0.892,1777,56,0.647,0.074
719243808,Existing Customer,33,F,1,Graduate,Married,Less than $40K,Blue,20,3,2,4,3792,1625,2167,0.618,1888,39,0.625,0.429
772202058,Existing Customer,64,M,0,Graduate,Married,Less than $40K,Blue,53,3,3,4,2084,1647,437,0.664,1597,37,0.542,0.79
711346383,Existing Customer,33,M,1,High School,Single,$80K - $120K,Blue,28,4,3,3,34516,0,34516,0.636,2804,70,0.842,0
711405333,Existing Customer,52,M,3,Post-Graduate,Married,$80K - $120K,Blue,43,5,2,2,6849,2126,4723,0.611,1651,43,0.344,0.31
778407033,Existing Customer,59,F,0,Uneducated,Married,Less than $40K,Blue,39,6,3,4,2417,1932,485,1.044,2367,50,0.786,0.799
714862083,Existing Customer,41,F,4,Uneducated,Single,Unknown,Blue,33,6,4,3,5802,2490,3312,0.849,3386,53,1.038,0.429
711199008,Existing Customer,38,M,2,Unknown,Married,$40K - $60K,Blue,31,3,2,2,2919,2192,727,1.073,2399,57,0.966,0.751
709858533,Existing Customer,29,M,2,Graduate,Divorced,Less than $40K,Blue,20,4,1,2,2462,2021,441,0.966,2320,57,0.676,0.821
718627458,Existing Customer,43,F,3,Doctorate,Married,Unknown,Blue,38,3,4,2,1947,0,1947,0.838,2119,52,1,0
711816108,Attrited Customer,40,M,3,High School,Single,$80K - $120K,Blue,29,2,2,4,18563,0,18563,0.729,2395,45,0.552,0
717105258,Existing Customer,37,F,1,Graduate,Married,Less than $40K,Blue,36,3,3,3,3992,1289,2703,1.008,2181,32,0.6,0.323
715822008,Existing Customer,32,M,1,High School,Married,Less than $40K,Blue,14,4,2,2,3568,2175,1393,1.368,1913,35,0.667,0.61
714971583,Existing Customer,36,M,2,Graduate,Single,$60K - $80K,Blue,27,3,3,2,7776,831,6945,1.007,3063,87,0.891,0.107
713663508,Attrited Customer,58,M,0,High School,Unknown,$40K - $60K,Blue,42,3,2,3,1438.3,0,1438.3,0.835,1088,22,1.444,0
709025583,Existing Customer,53,M,3,High School,Married,$80K - $120K,Blue,36,3,3,3,9355,715,8640,0.422,1138,38,0.727,0.076
812809083,Existing Customer,37,F,3,Unknown,Single,Unknown,Blue,32,3,4,4,19636,1566,18070,0.649,2595,58,0.611,0.08
714073983,Existing Customer,47,M,2,Unknown,Single,$40K - $60K,Blue,36,6,3,3,7327,0,7327,0.857,1788,46,0.586,0
789297558,Existing Customer,36,M,1,Uneducated,Single,$120K +,Blue,25,6,3,2,7049,1932,5117,0.804,2602,51,0.545,0.274
710375283,Existing Customer,26,F,0,Uneducated,Single,$40K - $60K,Blue,18,4,3,2,2033,1471,562,0.672,2236,55,0.41,0.724
712189233,Existing Customer,38,F,1,Graduate,Married,$40K - $60K,Blue,20,5,1,3,5153,2517,2636,1.488,3095,63,0.969,0.488
713767383,Existing Customer,32,F,0,High School,Married,$40K - $60K,Blue,22,4,2,2,2062,1665,397,1.276,2397,41,0.64,0.807
797414733,Existing Customer,37,F,3,Graduate,Single,Less than $40K,Blue,31,3,3,4,2005,1517,488,0.729,2439,61,0.848,0.757
712452033,Existing Customer,26,M,1,Unknown,Single,Less than $40K,Blue,13,6,2,3,2479,828,1651,0.44,2225,44,0.294,0.334
714151533,Existing Customer,55,F,1,Graduate,Married,$40K - $60K,Blue,46,5,4,4,4589,1622,2967,0.425,1569,33,0.269,0.353
720440583,Existing Customer,35,M,2,Unknown,Married,$80K - $120K,Blue,36,6,2,2,2263,1188,1075,0.84,1927,47,0.382,0.525
787494783,Existing Customer,58,M,3,High School,Married,$60K - $80K,Blue,46,5,3,2,8184,1205,6979,0.965,2140,49,0.69,0.147
819966033,Existing Customer,32,M,0,Graduate,Single,Unknown,Blue,27,6,3,3,9238,0,9238,0.809,2522,68,0.478,0
710297133,Existing Customer,47,M,3,High School,Married,$80K - $120K,Blue,36,6,3,3,30210,1194,29016,0.948,3503,65,0.667,0.04
793355508,Existing Customer,32,M,0,Graduate,Single,Less than $40K,Blue,26,6,3,3,6942,0,6942,0.544,2657,71,0.69,0
708580908,Existing Customer,56,M,3,High School,Married,$60K - $80K,Blue,37,3,3,3,14551,2517,12034,0.92,1373,35,0.591,0.173
719826333,Existing Customer,34,F,2,Doctorate,Single,Less than $40K,Blue,13,5,1,2,1438.3,0,1438.3,0.946,2557,67,0.763,0
780689733,Existing Customer,65,M,0,Unknown,Single,Unknown,Blue,56,3,2,2,11332,633,10699,1.514,2758,56,1.24,0.056
744764433,Existing Customer,55,M,2,Uneducated,Married,$120K +,Blue,48,5,2,3,30967,817,30150,0.378,1473,35,0.522,0.026
714902283,Existing Customer,43,M,0,High School,Married,$80K - $120K,Blue,36,5,3,3,7866,0,7866,0.747,2843,53,0.828,0
789309558,Existing Customer,31,M,2,College,Married,Less than $40K,Blue,21,6,2,4,2718,1920,798,1.604,2570,49,1.042,0.706
713188383,Existing Customer,54,F,1,College,Married,Less than $40K,Blue,36,4,2,4,3084,2517,567,0.651,1446,22,0.833,0.816
719506983,Existing Customer,52,M,3,Graduate,Married,$80K - $120K,Blue,42,5,2,4,17302,1339,15963,0.631,1181,30,1,0.077
714804483,Existing Customer,48,M,3,College,Divorced,$40K - $60K,Blue,36,3,3,3,12159,1665,10494,0.608,1426,34,0.545,0.137
748503708,Existing Customer,54,F,1,High School,Single,Less than $40K,Blue,47,6,4,3,2797,1627,1170,0.413,1566,36,0.714,0.582
803587533,Existing Customer,33,M,1,Uneducated,Single,$60K - $80K,Blue,28,6,3,4,2618,1812,806,0.706,3319,86,0.911,0.692
789777408,Attrited Customer,26,F,0,Post-Graduate,Single,Less than $40K,Blue,15,3,2,3,1442,1428,14,0.496,1134,26,0.238,0.99
716811483,Existing Customer,30,F,2,Uneducated,Married,Less than $40K,Blue,24,4,2,1,2063,0,2063,0.553,1859,43,0.536,0
714118383,Existing Customer,49,F,5,Graduate,Married,Less than $40K,Blue,43,4,2,3,8154,0,8154,0.964,2223,72,0.946,0
720532908,Existing Customer,36,F,2,Unknown,Divorced,$40K - $60K,Blue,20,4,3,2,9735,1245,8490,1.079,2967,80,0.739,0.128
765055833,Existing Customer,56,M,4,Unknown,Married,$80K - $120K,Blue,49,3,4,2,4310,2229,2081,0.643,1645,33,0.941,0.517
715310208,Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue,36,3,3,1,11450,2129,9321,0.956,2197,45,0.957,0.186
718577958,Attrited Customer,39,M,2,Uneducated,Married,$120K +,Blue,26,2,3,4,8906,0,8906,0.315,809,15,0.25,0
789167658,Existing Customer,34,M,3,College,Married,$60K - $80K,Blue,23,5,3,2,4245,1815,2430,0.846,1534,34,0.545,0.428
789987183,Existing Customer,53,M,2,College,Married,$80K - $120K,Blue,45,4,4,4,21953,1311,20642,0.443,1413,37,0.37,0.06
717730533,Existing Customer,32,M,0,Graduate,Single,$40K - $60K,Blue,21,6,1,3,1614,925,689,0.598,2659,63,0.75,0.573
708668283,Existing Customer,39,M,2,Graduate,Married,$80K - $120K,Blue,22,5,4,2,5140,2517,2623,0.876,1842,36,0.714,0.49
772360683,Existing Customer,57,M,1,High School,Married,$120K +,Blue,46,3,3,4,31762,2517,29245,0.735,1515,36,0.714,0.079
712500933,Existing Customer,48,F,4,Graduate,Single,Unknown,Blue,40,4,4,4,11692,648,11044,1.265,2997,56,0.867,0.055
804867183,Existing Customer,37,M,3,Unknown,Married,$60K - $80K,Blue,30,6,2,4,16043,0,16043,1.509,2599,47,1.136,0
826068183,Existing Customer,36,M,1,Graduate,Married,$80K - $120K,Blue,32,4,4,3,15488,1463,14025,1.28,2916,50,0.724,0.094
820044333,Existing Customer,39,M,3,College,Divorced,$40K - $60K,Blue,34,3,3,2,2503,2185,318,0.5,4157,58,0.758,0.873
714211533,Existing Customer,31,M,0,Graduate,Divorced,Less than $40K,Blue,36,4,3,2,3312,2491,821,0.62,2670,50,0.667,0.752
710287533,Existing Customer,31,M,2,Graduate,Single,$40K - $60K,Blue,36,3,2,4,6269,1169,5100,0.743,2221,57,0.727,0.186
720603558,Existing Customer,36,M,4,Graduate,Single,$60K - $80K,Blue,36,3,2,1,20337,1605,18732,0.805,2460,74,1.312,0.079
819258408,Existing Customer,47,F,5,Graduate,Single,Less than $40K,Blue,42,4,2,4,2224,1106,1118,0.501,1698,41,0.367,0.497
717664008,Attrited Customer,37,M,3,College,Married,$60K - $80K,Blue,19,2,3,4,3100,2517,583,0.35,694,12,0.2,0.812
717437058,Existing Customer,38,M,2,Unknown,Divorced,$60K - $80K,Silver,26,4,2,0,26437,681,25756,1.021,2167,57,0.727,0.026
717327783,Existing Customer,39,M,2,Graduate,Married,$80K - $120K,Blue,27,4,2,2,9959,1476,8483,0.952,2760,44,1,0.148
712887633,Existing Customer,39,M,1,Unknown,Single,$80K - $120K,Blue,36,5,3,3,25008,876,24132,0.859,1753,43,1.048,0.035
716129208,Existing Customer,37,M,3,Graduate,Married,$40K - $60K,Blue,36,3,3,3,2031,0,2031,0.752,1678,36,0.8,0
718037433,Existing Customer,58,M,1,Graduate,Married,$80K - $120K,Blue,49,6,4,2,1654,1253,401,0.508,1887,60,0.538,0.758
709839858,Existing Customer,58,F,2,Graduate,Married,Less than $40K,Blue,39,3,4,3,4608,1077,3531,0.694,1535,31,0.632,0.234
719686458,Existing Customer,37,M,3,Graduate,Married,$40K - $60K,Blue,36,6,4,1,3908,1629,2279,0.775,1903,30,0.5,0.417
721434483,Existing Customer,54,M,3,Graduate,Married,$80K - $120K,Blue,46,4,3,2,2798,1256,1542,1.132,2631,55,0.774,0.449
716096358,Existing Customer,45,F,3,Uneducated,Single,Less than $40K,Blue,39,5,4,1,2551,2253,298,0.688,3753,63,0.909,0.883
718244958,Existing Customer,36,F,2,Graduate,Married,Unknown,Blue,26,5,2,2,8621,1251,7370,0.696,1989,37,0.48,0.145
711315783,Existing Customer,53,M,3,Graduate,Married,$40K - $60K,Blue,43,6,4,2,7451,683,6768,0.924,2165,49,0.96,0.092
821296083,Existing Customer,34,F,1,College,Married,Less than $40K,Blue,30,3,3,3,2617,1010,1607,0.659,2003,47,0.679,0.386
711562833,Attrited Customer,35,M,4,Graduate,Married,$80K - $120K,Blue,24,6,3,4,12634,0,12634,0.323,717,18,0.286,0
716447733,Existing Customer,32,M,3,Graduate,Married,$40K - $60K,Blue,18,5,3,3,6407,963,5444,1.052,1921,43,0.72,0.15
719591283,Existing Customer,38,M,2,Uneducated,Married,Less than $40K,Blue,27,6,2,4,1438.3,0,1438.3,0.945,2412,58,0.657,0
789911808,Existing Customer,37,M,3,Uneducated,Married,$80K - $120K,Blue,28,6,2,2,2672,1259,1413,1.375,2487,52,0.625,0.471
713195808,Existing Customer,37,F,3,High School,Married,Unknown,Blue,36,6,3,4,11948,1281,10667,1.159,2792,51,0.889,0.107
717866133,Existing Customer,47,F,2,Graduate,Single,Less than $40K,Blue,36,3,3,3,2677,1390,1287,0.732,2170,63,0.465,0.519
716670783,Existing Customer,52,F,3,Doctorate,Single,Unknown,Blue,36,3,2,1,24703,1085,23618,0.998,4776,63,0.575,0.044
789197508,Existing Customer,54,M,3,High School,Married,$60K - $80K,Blue,43,6,3,4,2240,1580,660,0.745,1518,36,0.8,0.705
713108433,Existing Customer,53,M,3,College,Married,$80K - $120K,Blue,40,4,4,4,6052,1720,4332,0.683,1476,37,0.423,0.284
711403383,Existing Customer,33,F,3,College,Single,Less than $40K,Blue,23,6,4,1,2562,1968,594,0.546,2256,70,0.591,0.768
768212583,Existing Customer,49,M,2,Graduate,Married,$60K - $80K,Blue,43,4,4,4,15377,1516,13861,0.627,1848,49,1.042,0.099
720181758,Attrited Customer,37,M,0,Doctorate,Married,$120K +,Blue,22,3,3,4,8654,0,8654,0.446,850,18,0.385,0
710632683,Existing Customer,31,M,1,Uneducated,Married,$40K - $60K,Blue,24,5,2,3,1438.3,0,1438.3,0.665,2308,49,0.4,0
711836733,Existing Customer,43,M,3,Graduate,Single,$120K +,Blue,31,3,3,3,1438.3,0,1438.3,0.663,1867,45,0.875,0
771183933,Existing Customer,39,M,1,Uneducated,Married,$80K - $120K,Blue,26,6,2,3,16040,1220,14820,0.862,1923,49,0.4,0.076
711327558,Existing Customer,38,M,2,High School,Married,$40K - $60K,Blue,36,3,3,1,2801,1980,821,0.882,1600,45,0.406,0.707
788971308,Existing Customer,62,F,1,Uneducated,Married,Less than $40K,Blue,49,5,4,2,2658,1158,1500,0.476,1809,41,0.464,0.436
718950483,Existing Customer,58,F,1,Unknown,Married,$40K - $60K,Blue,48,3,3,2,12423,1910,10513,0.405,1208,38,0.357,0.154
714278958,Existing Customer,39,F,2,High School,Married,Unknown,Blue,27,6,1,3,9347,1988,7359,1.173,2201,46,1.091,0.213
711817158,Existing Customer,30,M,2,College,Divorced,$40K - $60K,Blue,22,3,3,4,3143,1075,2068,0.643,2510,57,0.629,0.342
765824058,Existing Customer,46,M,4,Doctorate,Married,$80K - $120K,Blue,39,3,3,1,5106,1539,3567,0.907,3784,74,0.609,0.301
710109633,Existing Customer,39,M,2,College,Married,$60K - $80K,Blue,31,6,3,2,9871,1061,8810,0.545,1683,34,0.478,0.107
713643858,Existing Customer,53,F,1,College,Married,$40K - $60K,Blue,43,4,4,2,1525,1411,114,0.66,1911,47,0.958,0.925
716399583,Existing Customer,34,M,1,Uneducated,Married,$120K +,Blue,36,6,2,1,19630,1251,18379,1.399,2286,39,0.696,0.064
714516783,Existing Customer,54,F,0,Graduate,Divorced,Less than $40K,Silver,36,4,3,1,12547,1378,11169,1.12,3360,56,0.75,0.11
710490708,Existing Customer,54,M,3,High School,Single,$80K - $120K,Blue,36,4,1,3,17686,0,17686,0.733,2047,46,0.533,0
780662133,Existing Customer,39,M,2,Uneducated,Married,$60K - $80K,Blue,28,6,3,5,3257,2517,740,0.539,1534,35,0.591,0.773
715389708,Existing Customer,36,F,3,Graduate,Married,Less than $40K,Blue,28,4,3,2,4824,2517,2307,0.838,1516,32,0.391,0.522
789607983,Existing Customer,38,M,3,High School,Married,$40K - $60K,Blue,32,6,6,2,8603,1046,7557,0.826,1758,40,0.739,0.122
720171033,Existing Customer,45,M,4,Unknown,Married,$60K - $80K,Blue,36,6,1,1,11498,1577,9921,0.756,4014,70,0.489,0.137
815104608,Existing Customer,28,F,0,Graduate,Divorced,Less than $40K,Blue,23,5,1,3,3818,584,3234,0.7,2947,87,0.706,0.153
719660658,Existing Customer,37,F,1,High School,Single,Unknown,Blue,36,6,2,2,16594,1931,14663,0.702,2134,47,0.808,0.116
714159858,Existing Customer,57,M,0,Graduate,Married,$40K - $60K,Blue,48,4,2,2,5387,2047,3340,0.579,1546,36,0.5,0.38
714225333,Existing Customer,48,F,4,Graduate,Married,Less than $40K,Blue,36,5,1,1,2930,773,2157,0.661,1545,21,0.909,0.264
712204308,Existing Customer,33,M,0,Unknown,Single,$40K - $60K,Blue,36,6,1,1,10023,504,9519,0.942,2878,65,0.625,0.05
718468158,Existing Customer,38,M,1,Uneducated,Married,$60K - $80K,Blue,25,6,2,3,9303,1599,7704,1.408,2261,37,0.542,0.172
711575058,Existing Customer,36,M,3,Unknown,Married,$60K - $80K,Blue,36,4,2,2,2956,2411,545,0.971,1896,31,0.824,0.816
735417408,Existing Customer,37,M,2,High School,Married,$60K - $80K,Blue,30,4,1,2,2218,1266,952,0.709,1941,58,0.568,0.571
717171408,Existing Customer,36,M,1,Unknown,Married,$80K - $120K,Blue,26,6,2,1,9959,0,9959,0.57,2021,41,0.783,0
814312308,Existing Customer,54,F,3,Uneducated,Married,$40K - $60K,Blue,49,5,3,2,5335,1373,3962,0.558,1435,29,0.611,0.257
711786108,Existing Customer,52,M,1,Graduate,Married,$60K - $80K,Blue,43,3,3,2,7187,2014,5173,0.649,1159,26,0.733,0.28
712905708,Existing Customer,53,F,1,Graduate,Married,Less than $40K,Blue,39,5,2,4,2590,1564,1026,0.386,1188,40,0.6,0.604
720050208,Existing Customer,27,F,1,High School,Single,Less than $40K,Blue,19,4,1,3,4255,1748,2507,0.516,2236,57,0.541,0.411
793952133,Existing Customer,32,F,0,High School,Married,Less than $40K,Blue,26,6,2,3,2778,2312,466,0.727,1680,33,1.062,0.832
798140283,Existing Customer,57,M,4,Graduate,Married,$120K +,Blue,51,4,3,1,10711,1970,8741,0.71,1180,29,1.417,0.184
720427683,Attrited Customer,58,M,2,Uneducated,Single,$120K +,Blue,46,2,3,4,16163,0,16163,0.542,2171,48,0.778,0
789970233,Existing Customer,54,F,2,High School,Married,Less than $40K,Blue,45,6,1,1,2513,1126,1387,0.324,1454,30,0.25,0.448
713893308,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Blue,37,4,1,1,3291,1607,1684,1.26,1984,38,0.652,0.488
718843608,Existing Customer,36,F,2,Post-Graduate,Divorced,Less than $40K,Blue,25,5,2,4,8917,1091,7826,1.152,3327,80,0.86,0.122
752085108,Existing Customer,39,F,2,Graduate,Married,$40K - $60K,Blue,29,3,5,2,4955,1157,3798,0.896,1824,38,0.727,0.234
789435783,Existing Customer,39,F,1,Graduate,Married,$40K - $60K,Blue,30,6,1,2,2909,1274,1635,0.593,1532,26,0.3,0.438
711032058,Existing Customer,34,M,3,High School,Single,$80K - $120K,Silver,21,6,4,3,34516,2517,31999,0.791,2901,75,0.923,0.073
784719708,Existing Customer,54,F,2,Uneducated,Married,$40K - $60K,Blue,43,5,1,1,1438.3,0,1438.3,0.531,1707,41,0.783,0
804663258,Existing Customer,54,M,2,High School,Married,$80K - $120K,Blue,49,3,1,4,14015,2065,11950,0.704,1903,49,0.633,0.147
716900433,Existing Customer,36,M,2,Graduate,Married,$60K - $80K,Blue,28,6,2,2,2540,1402,1138,1.127,2384,61,0.794,0.552
720909408,Existing Customer,37,M,2,High School,Divorced,$120K +,Blue,24,4,2,2,3497,1665,1832,0.627,2337,61,0.564,0.476
712187808,Existing Customer,27,M,0,Uneducated,Married,$40K - $60K,Blue,15,4,3,4,3682,0,3682,0.685,1826,35,0.75,0
718428033,Existing Customer,55,F,4,Graduate,Single,Less than $40K,Blue,41,6,2,1,4430,1543,2887,0.752,3395,70,0.628,0.348
714892533,Existing Customer,26,M,0,Unknown,Single,Unknown,Blue,16,5,3,2,3877,0,3877,0.773,2473,33,0.833,0
714985458,Existing Customer,56,M,1,Graduate,Married,$60K - $80K,Blue,36,3,2,3,15124,1974,13150,0.826,1850,44,0.571,0.131
716647983,Existing Customer,58,F,2,Graduate,Married,Less than $40K,Blue,53,5,3,1,7712,962,6750,0.418,1574,34,0.062,0.125
712340733,Existing Customer,42,F,2,Graduate,Unknown,Unknown,Blue,34,5,2,2,19373,1142,18231,0.655,1792,48,0.455,0.059
719293533,Existing Customer,30,M,1,College,Single,Unknown,Blue,13,3,3,3,21590,2517,19073,0.813,2567,70,0.795,0.117
715257708,Existing Customer,38,M,1,High School,Married,$60K - $80K,Blue,32,4,2,1,3657,1687,1970,1.357,2758,55,0.833,0.461
708331758,Existing Customer,47,F,2,Uneducated,Divorced,Unknown,Silver,35,3,1,4,32444,1843,30601,1.127,3725,60,0.622,0.057
709501683,Existing Customer,33,F,1,Graduate,Single,$40K - $60K,Blue,24,5,1,2,5830,1665,4165,0.684,2263,60,0.714,0.286
711692508,Attrited Customer,54,F,2,Post-Graduate,Married,Less than $40K,Blue,47,3,4,3,1438.3,0,1438.3,1.053,1154,22,0.375,0
715612983,Existing Customer,65,F,1,Graduate,Single,Unknown,Blue,55,5,2,4,6463,1660,4803,0.995,2336,49,1.722,0.257
709674333,Existing Customer,33,M,2,High School,Single,$60K - $80K,Blue,23,4,2,1,2400,0,2400,1.064,2677,70,0.892,0
805522758,Existing Customer,44,F,1,Doctorate,Divorced,Less than $40K,Blue,39,5,2,4,2311,1830,481,1.289,1701,33,1.357,0.792
781013958,Existing Customer,57,F,3,Unknown,Married,$40K - $60K,Blue,48,4,2,2,3585,1244,2341,0.507,1344,37,0.85,0.347
717495258,Existing Customer,34,M,3,Uneducated,Married,$80K - $120K,Blue,25,6,3,2,9131,916,8215,0.863,1893,36,0.565,0.1
795052083,Existing Customer,63,F,0,Uneducated,Single,$40K - $60K,Blue,56,3,6,4,1438.3,0,1438.3,0.864,3630,71,0.578,0
773389908,Existing Customer,37,F,3,High School,Single,Less than $40K,Blue,31,5,1,3,1438.3,0,1438.3,0.79,2075,66,0.692,0
719320833,Existing Customer,39,M,2,Post-Graduate,Married,$60K - $80K,Blue,36,6,3,2,5471,2056,3415,0.465,1992,46,0.704,0.376
816843933,Existing Customer,39,M,2,High School,Married,$80K - $120K,Blue,34,6,3,3,8823,1541,7282,1.06,1961,32,1,0.175
789196158,Existing Customer,55,M,1,Graduate,Married,$60K - $80K,Blue,44,6,2,4,2173,1520,653,0.652,1485,26,0.529,0.699
717930483,Attrited Customer,37,M,2,Graduate,Single,$120K +,Blue,25,3,3,0,5616,0,5616,0.995,1564,31,0.476,0
773442258,Existing Customer,57,M,1,Doctorate,Married,$80K - $120K,Blue,51,5,2,2,8571,1616,6955,0.6,1397,28,0.647,0.189
719872833,Existing Customer,45,F,2,Graduate,Divorced,Less than $40K,Blue,36,6,6,3,2803,0,2803,0.565,3347,71,0.732,0
721491258,Existing Customer,53,M,4,Graduate,Married,$80K - $120K,Blue,36,3,2,2,3924,2517,1407,0.511,1417,30,0.667,0.641
770575233,Existing Customer,37,M,2,Graduate,Single,$60K - $80K,Blue,23,6,1,2,5663,1149,4514,0.767,2553,61,0.794,0.203
715800708,Existing Customer,60,F,0,Uneducated,Married,Less than $40K,Blue,49,3,1,2,3955,2000,1955,0.425,1560,43,0.483,0.506
